weather_station,hour,date,ts,air_humidity,air_pressure,air_temperature,rainfall
1325,00,2025-10-11,2025-10-11 00:00:00+00:00,88.0,,13.85,0.0
1325,00,2025-10-12,2025-10-12 00:00:00+00:00,77.5,,14.5,0.0
1325,00,2025-10-13,2025-10-13 00:00:00+00:00,75.5,,14.65,0.0
1325,00,2025-10-14,2025-10-14 00:00:00+00:00,100.0,,13.35,0.0
1325,00,2025-10-15,2025-10-15 00:00:00+00:00,88.0,,11.75,0.0
1325,00,2025-10-16,2025-10-16 00:00:00+00:00,74.0,,11.9,0.0
1325,00,2025-10-17,2025-10-17 00:00:00+00:00,72.0,,12.85,0.0
1325,00,2025-10-18,2025-10-18 00:00:00+00:00,100.0,,11.55,0.0
1325,00,2025-10-19,2025-10-19 00:00:00+00:00,100.0,,9.9,0.0
1325,00,2025-10-20,2025-10-20 00:00:00+00:00,86.0,,10.9,0.0
1325,00,2025-10-21,2025-10-21 00:00:00+00:00,60.5,,15.2,0.0
1325,00,2025-10-22,2025-10-22 00:00:00+00:00,63.0,,15.85,0.0
1325,00,2025-10-23,2025-10-23 00:00:00+00:00,68.0,,16.1,0.0
1325,01,2025-10-11,2025-10-11 01:00:00+00:00,91.0,,13.2,0.0
1325,01,2025-10-12,2025-10-12 01:00:00+00:00,79.5,,14.0,0.0
1325,01,2025-10-13,2025-10-13 01:00:00+00:00,77.0,,14.5,0.0
1325,01,2025-10-14,2025-10-14 01:00:00+00:00,100.0,,12.85,0.0
1325,01,2025-10-15,2025-10-15 01:00:00+00:00,89.5,,11.5,0.0
1325,01,2025-10-16,2025-10-16 01:00:00+00:00,75.5,,11.75,0.0
1325,01,2025-10-17,2025-10-17 01:00:00+00:00,77.0,,12.5,0.4
1325,01,2025-10-18,2025-10-18 01:00:00+00:00,96.5,,11.7,0.0
1325,01,2025-10-19,2025-10-19 01:00:00+00:00,95.0,,9.75000000000002,0.0
1325,01,2025-10-20,2025-10-20 01:00:00+00:00,82.5,,10.85,0.0
1325,01,2025-10-21,2025-10-21 01:00:00+00:00,69.5,,14.0,0.0
1325,01,2025-10-22,2025-10-22 01:00:00+00:00,61.5,,16.15,0.0
1325,02,2025-10-11,2025-10-11 02:00:00+00:00,89.0,,13.05,0.0
1325,02,2025-10-12,2025-10-12 02:00:00+00:00,81.5,,13.35,0.0
1325,02,2025-10-13,2025-10-13 02:00:00+00:00,83.0,,13.65,0.0
1325,02,2025-10-14,2025-10-14 02:00:00+00:00,100.0,,12.95,0.0
1325,02,2025-10-15,2025-10-15 02:00:00+00:00,86.5,,12.1,0.0
1325,02,2025-10-16,2025-10-16 02:00:00+00:00,80.5,,10.6,0.0
1325,02,2025-10-17,2025-10-17 02:00:00+00:00,84.5,,11.85,0.0
1325,02,2025-10-18,2025-10-18 02:00:00+00:00,91.5,,11.7,0.0
1325,02,2025-10-19,2025-10-19 02:00:00+00:00,88.5,,9.85000000000002,0.0
1325,02,2025-10-20,2025-10-20 02:00:00+00:00,75.0,,11.45,0.0
1325,02,2025-10-21,2025-10-21 02:00:00+00:00,74.5,,13.35,0.0
1325,02,2025-10-22,2025-10-22 02:00:00+00:00,60.5,,16.2,0.0
1325,03,2025-10-11,2025-10-11 03:00:00+00:00,78.0,,13.35,0.0
1325,03,2025-10-12,2025-10-12 03:00:00+00:00,80.5,,13.2,0.0
1325,03,2025-10-13,2025-10-13 03:00:00+00:00,87.0,,12.85,0.0
1325,03,2025-10-14,2025-10-14 03:00:00+00:00,100.0,,12.7,0.0
1325,03,2025-10-15,2025-10-15 03:00:00+00:00,85.5,,12.05,0.0
1325,03,2025-10-16,2025-10-16 03:00:00+00:00,80.0,,10.15,0.0
1325,03,2025-10-17,2025-10-17 03:00:00+00:00,86.0,,11.8,0.0
1325,03,2025-10-18,2025-10-18 03:00:00+00:00,89.0,,11.75,0.0
1325,03,2025-10-19,2025-10-19 03:00:00+00:00,89.5,,9.70000000000004,0.0
1325,03,2025-10-20,2025-10-20 03:00:00+00:00,68.5,,12.05,0.0
1325,03,2025-10-21,2025-10-21 03:00:00+00:00,61.0,,14.8,0.0
1325,03,2025-10-22,2025-10-22 03:00:00+00:00,63.0,,15.95,0.0
1325,04,2025-10-11,2025-10-11 04:00:00+00:00,79.0,,12.95,0.0
1325,04,2025-10-12,2025-10-12 04:00:00+00:00,77.0,,14.0,0.0
1325,04,2025-10-13,2025-10-13 04:00:00+00:00,91.0,,12.15,0.0
1325,04,2025-10-14,2025-10-14 04:00:00+00:00,100.0,,12.6,0.0
1325,04,2025-10-15,2025-10-15 04:00:00+00:00,84.5,,12.2,0.0
1325,04,2025-10-16,2025-10-16 04:00:00+00:00,81.0,,9.90000000000003,0.0
1325,04,2025-10-17,2025-10-17 04:00:00+00:00,87.5,,11.75,0.2
1325,04,2025-10-18,2025-10-18 04:00:00+00:00,88.0,,11.85,0.0
1325,04,2025-10-19,2025-10-19 04:00:00+00:00,86.0,,10.15,0.0
1325,04,2025-10-20,2025-10-20 04:00:00+00:00,61.0,,13.0,0.0
1325,04,2025-10-21,2025-10-21 04:00:00+00:00,54.0,,15.45,0.0
1325,04,2025-10-22,2025-10-22 04:00:00+00:00,61.5,,16.15,0.0
1325,05,2025-10-11,2025-10-11 05:00:00+00:00,77.5,,13.15,0.0
1325,05,2025-10-12,2025-10-12 05:00:00+00:00,80.0,,12.75,0.0
1325,05,2025-10-13,2025-10-13 05:00:00+00:00,100.0,,12.15,0.0
1325,05,2025-10-14,2025-10-14 05:00:00+00:00,93.0,,12.65,0.0
1325,05,2025-10-15,2025-10-15 05:00:00+00:00,83.5,,12.15,0.0
1325,05,2025-10-16,2025-10-16 05:00:00+00:00,81.5,,9.95000000000001,0.0
1325,05,2025-10-17,2025-10-17 05:00:00+00:00,90.0,,11.65,0.0
1325,05,2025-10-18,2025-10-18 05:00:00+00:00,89.0,,12.1,0.0
1325,05,2025-10-19,2025-10-19 05:00:00+00:00,88.5,,9.85000000000002,0.0
1325,05,2025-10-20,2025-10-20 05:00:00+00:00,68.5,,11.65,0.0
1325,05,2025-10-21,2025-10-21 05:00:00+00:00,58.5,,14.8,0.0
1325,05,2025-10-22,2025-10-22 05:00:00+00:00,64.5,,15.2,0.0
1325,06,2025-10-11,2025-10-11 06:00:00+00:00,71.0,,14.75,0.0
1325,06,2025-10-12,2025-10-12 06:00:00+00:00,73.5,,14.0,0.0
1325,06,2025-10-13,2025-10-13 06:00:00+00:00,98.5,,12.55,0.0
1325,06,2025-10-14,2025-10-14 06:00:00+00:00,84.5,,13.5,0.0
1325,06,2025-10-15,2025-10-15 06:00:00+00:00,83.0,,12.9,0.0
1325,06,2025-10-16,2025-10-16 06:00:00+00:00,75.5,,11.8,0.0
1325,06,2025-10-17,2025-10-17 06:00:00+00:00,91.5,,11.45,0.2
1325,06,2025-10-18,2025-10-18 06:00:00+00:00,99.5,,11.9,0.0
1325,06,2025-10-19,2025-10-19 06:00:00+00:00,84.5,,11.15,0.0
1325,06,2025-10-20,2025-10-20 06:00:00+00:00,68.5,,11.7,0.0
1325,06,2025-10-21,2025-10-21 06:00:00+00:00,64.5,,13.95,0.0
1325,06,2025-10-22,2025-10-22 06:00:00+00:00,61.0,,15.85,0.0
1325,07,2025-10-10,2025-10-10 07:00:00+00:00,52.0,,18.25,0.0
1325,07,2025-10-11,2025-10-11 07:00:00+00:00,54.0,,19.1,0.0
1325,07,2025-10-12,2025-10-12 07:00:00+00:00,61.5,,17.25,0.0
1325,07,2025-10-13,2025-10-13 07:00:00+00:00,80.5,,15.65,0.0
1325,07,2025-10-14,2025-10-14 07:00:00+00:00,70.0,,17.05,0.0
1325,07,2025-10-15,2025-10-15 07:00:00+00:00,68.0,,17.15,0.0
1325,07,2025-10-16,2025-10-16 07:00:00+00:00,64.0,,15.65,0.0
1325,07,2025-10-17,2025-10-17 07:00:00+00:00,90.0,,11.55,0.0
1325,07,2025-10-18,2025-10-18 07:00:00+00:00,100.0,,12.55,0.0
1325,07,2025-10-19,2025-10-19 07:00:00+00:00,71.0,,14.2,0.0
1325,07,2025-10-20,2025-10-20 07:00:00+00:00,64.5,,13.3,0.0
1325,07,2025-10-21,2025-10-21 07:00:00+00:00,63.5,,14.35,0.0
1325,07,2025-10-22,2025-10-22 07:00:00+00:00,59.5,,16.45,0.0
1325,08,2025-10-10,2025-10-10 08:00:00+00:00,52.5,,20.0,0.0
1325,08,2025-10-11,2025-10-11 08:00:00+00:00,54.0,,19.8,0.0
1325,08,2025-10-12,2025-10-12 08:00:00+00:00,59.5,,18.6,0.0
1325,08,2025-10-13,2025-10-13 08:00:00+00:00,76.5,,16.7,0.0
1325,08,2025-10-14,2025-10-14 08:00:00+00:00,60.5,,19.05,0.0
1325,08,2025-10-15,2025-10-15 08:00:00+00:00,65.5,,17.85,0.0
1325,08,2025-10-16,2025-10-16 08:00:00+00:00,60.5,,17.25,0.0
1325,08,2025-10-17,2025-10-17 08:00:00+00:00,85.0,,12.3,0.0
1325,08,2025-10-18,2025-10-18 08:00:00+00:00,90.5,,13.45,0.0
1325,08,2025-10-19,2025-10-19 08:00:00+00:00,62.0,,16.9,0.0
1325,08,2025-10-20,2025-10-20 08:00:00+00:00,60.0,,15.1,0.0
1325,08,2025-10-21,2025-10-21 08:00:00+00:00,70.0,,14.0,0.0
1325,08,2025-10-22,2025-10-22 08:00:00+00:00,59.0,,17.5,0.0
1325,09,2025-10-10,2025-10-10 09:00:00+00:00,58.0,,21.3,0.0
1325,09,2025-10-11,2025-10-11 09:00:00+00:00,53.5,,19.6,0.0
1325,09,2025-10-12,2025-10-12 09:00:00+00:00,61.0,,19.3,0.0
1325,09,2025-10-13,2025-10-13 09:00:00+00:00,73.0,,18.05,0.0
1325,09,2025-10-14,2025-10-14 09:00:00+00:00,52.0,,19.7,0.0
1325,09,2025-10-15,2025-10-15 09:00:00+00:00,73.5,,16.0,0.0
1325,09,2025-10-16,2025-10-16 09:00:00+00:00,60.0,,17.9,0.0
1325,09,2025-10-17,2025-10-17 09:00:00+00:00,85.0,,13.05,0.0
1325,09,2025-10-18,2025-10-18 09:00:00+00:00,76.5,,14.9,0.0
1325,09,2025-10-19,2025-10-19 09:00:00+00:00,63.0,,17.6,0.0
1325,09,2025-10-20,2025-10-20 09:00:00+00:00,54.0,,16.85,0.0
1325,09,2025-10-21,2025-10-21 09:00:00+00:00,67.5,,14.7,0.0
1325,09,2025-10-22,2025-10-22 09:00:00+00:00,59.0,,17.75,0.0
1325,10,2025-10-10,2025-10-10 10:00:00+00:00,55.5,,21.9,0.0
1325,10,2025-10-11,2025-10-11 10:00:00+00:00,58.5,,19.65,0.0
1325,10,2025-10-12,2025-10-12 10:00:00+00:00,62.5,,19.85,0.0
1325,10,2025-10-13,2025-10-13 10:00:00+00:00,63.0,,19.45,0.0
1325,10,2025-10-14,2025-10-14 10:00:00+00:00,47.5,,20.65,0.0
1325,10,2025-10-15,2025-10-15 10:00:00+00:00,66.0,,17.35,0.0
1325,10,2025-10-16,2025-10-16 10:00:00+00:00,56.5,,17.35,0.0
1325,10,2025-10-17,2025-10-17 10:00:00+00:00,90.5,,13.2,0.6
1325,10,2025-10-18,2025-10-18 10:00:00+00:00,65.5,,16.7,0.0
1325,10,2025-10-19,2025-10-19 10:00:00+00:00,59.0,,18.5,0.0
1325,10,2025-10-20,2025-10-20 10:00:00+00:00,48.0,,18.3,0.0
1325,10,2025-10-21,2025-10-21 10:00:00+00:00,71.0,,14.85,0.0
1325,10,2025-10-22,2025-10-22 10:00:00+00:00,58.0,,18.25,0.0
1325,11,2025-10-10,2025-10-10 11:00:00+00:00,50.5,,21.95,0.0
1325,11,2025-10-11,2025-10-11 11:00:00+00:00,55.5,,20.1,0.0
1325,11,2025-10-12,2025-10-12 11:00:00+00:00,59.0,,19.65,0.0
1325,11,2025-10-13,2025-10-13 11:00:00+00:00,63.0,,19.6,0.0
1325,11,2025-10-14,2025-10-14 11:00:00+00:00,47.0,,20.6,0.0
1325,11,2025-10-15,2025-10-15 11:00:00+00:00,65.0,,17.15,0.0
1325,11,2025-10-16,2025-10-16 11:00:00+00:00,54.5,,17.65,0.0
1325,11,2025-10-17,2025-10-17 11:00:00+00:00,100.0,,12.9,0.6
1325,11,2025-10-18,2025-10-18 11:00:00+00:00,63.5,,17.35,0.0
1325,11,2025-10-19,2025-10-19 11:00:00+00:00,51.0,,17.95,0.0
1325,11,2025-10-20,2025-10-20 11:00:00+00:00,49.0,,19.35,0.0
1325,11,2025-10-21,2025-10-21 11:00:00+00:00,67.0,,15.6,0.0
1325,11,2025-10-22,2025-10-22 11:00:00+00:00,70.0,,17.3,0.6
1325,12,2025-10-10,2025-10-10 12:00:00+00:00,46.5,,22.9,0.0
1325,12,2025-10-11,2025-10-11 12:00:00+00:00,53.5,,20.1,0.0
1325,12,2025-10-12,2025-10-12 12:00:00+00:00,55.5,,20.3,0.0
1325,12,2025-10-13,2025-10-13 12:00:00+00:00,63.5,,19.0,0.0
1325,12,2025-10-14,2025-10-14 12:00:00+00:00,47.5,,20.35,0.0
1325,12,2025-10-15,2025-10-15 12:00:00+00:00,68.5,,16.95,0.0
1325,12,2025-10-16,2025-10-16 12:00:00+00:00,55.0,,17.6,0.0
1325,12,2025-10-17,2025-10-17 12:00:00+00:00,100.0,,13.0,0.2
1325,12,2025-10-18,2025-10-18 12:00:00+00:00,64.0,,17.1,0.0
1325,12,2025-10-19,2025-10-19 12:00:00+00:00,52.5,,17.75,0.0
1325,12,2025-10-20,2025-10-20 12:00:00+00:00,44.0,,19.45,0.0
1325,12,2025-10-21,2025-10-21 12:00:00+00:00,67.0,,16.0,0.2
1325,12,2025-10-22,2025-10-22 12:00:00+00:00,73.5,,17.3,0.0
1325,13,2025-10-10,2025-10-10 13:00:00+00:00,56.5,,21.5,0.0
1325,13,2025-10-11,2025-10-11 13:00:00+00:00,51.0,,20.2,0.0
1325,13,2025-10-12,2025-10-12 13:00:00+00:00,52.0,,21.45,0.0
1325,13,2025-10-13,2025-10-13 13:00:00+00:00,64.5,,18.95,0.0
1325,13,2025-10-14,2025-10-14 13:00:00+00:00,57.0,,19.05,0.0
1325,13,2025-10-15,2025-10-15 13:00:00+00:00,63.5,,17.9,0.0
1325,13,2025-10-16,2025-10-16 13:00:00+00:00,53.0,,17.95,0.0
1325,13,2025-10-17,2025-10-17 13:00:00+00:00,100.0,,13.05,0.0
1325,13,2025-10-18,2025-10-18 13:00:00+00:00,63.5,,16.95,0.0
1325,13,2025-10-19,2025-10-19 13:00:00+00:00,45.5,,18.45,0.0
1325,13,2025-10-20,2025-10-20 13:00:00+00:00,44.5,,19.5,0.0
1325,13,2025-10-21,2025-10-21 13:00:00+00:00,78.0,,15.2,0.0
1325,13,2025-10-22,2025-10-22 13:00:00+00:00,72.5,,17.9,0.0
1325,14,2025-10-10,2025-10-10 14:00:00+00:00,55.5,,21.75,0.0
1325,14,2025-10-11,2025-10-11 14:00:00+00:00,51.5,,20.3,0.0
1325,14,2025-10-12,2025-10-12 14:00:00+00:00,63.0,,19.9,0.0
1325,14,2025-10-13,2025-10-13 14:00:00+00:00,67.0,,18.5,0.0
1325,14,2025-10-14,2025-10-14 14:00:00+00:00,63.0,,17.45,0.0
1325,14,2025-10-15,2025-10-15 14:00:00+00:00,66.0,,16.6,0.0
1325,14,2025-10-16,2025-10-16 14:00:00+00:00,48.5,,17.6,0.0
1325,14,2025-10-17,2025-10-17 14:00:00+00:00,100.0,,12.6,0.2
1325,14,2025-10-18,2025-10-18 14:00:00+00:00,62.5,,17.15,0.0
1325,14,2025-10-19,2025-10-19 14:00:00+00:00,45.0,,18.6,0.0
1325,14,2025-10-20,2025-10-20 14:00:00+00:00,58.5,,18.55,0.0
1325,14,2025-10-21,2025-10-21 14:00:00+00:00,76.5,,15.3,0.0
1325,14,2025-10-22,2025-10-22 14:00:00+00:00,69.0,,18.4,0.0
1325,15,2025-10-10,2025-10-10 15:00:00+00:00,62.0,,20.55,0.0
1325,15,2025-10-11,2025-10-11 15:00:00+00:00,54.5,,19.65,0.0
1325,15,2025-10-12,2025-10-12 15:00:00+00:00,67.5,,18.8,0.0
1325,15,2025-10-13,2025-10-13 15:00:00+00:00,70.5,,17.65,0.0
1325,15,2025-10-14,2025-10-14 15:00:00+00:00,63.0,,17.1,0.0
1325,15,2025-10-15,2025-10-15 15:00:00+00:00,66.0,,15.8,0.0
1325,15,2025-10-16,2025-10-16 15:00:00+00:00,53.0,,16.6,0.0
1325,15,2025-10-17,2025-10-17 15:00:00+00:00,100.0,,12.25,0.0
1325,15,2025-10-18,2025-10-18 15:00:00+00:00,67.0,,16.1,0.0
1325,15,2025-10-19,2025-10-19 15:00:00+00:00,65.0,,16.15,0.0
1325,15,2025-10-20,2025-10-20 15:00:00+00:00,64.0,,17.7,0.0
1325,15,2025-10-21,2025-10-21 15:00:00+00:00,74.5,,14.95,0.0
1325,15,2025-10-22,2025-10-22 15:00:00+00:00,68.0,,18.05,0.0
1325,16,2025-10-10,2025-10-10 16:00:00+00:00,70.5,,18.7,0.0
1325,16,2025-10-11,2025-10-11 16:00:00+00:00,60.0,,18.1,0.0
1325,16,2025-10-12,2025-10-12 16:00:00+00:00,70.5,,17.1,0.0
1325,16,2025-10-13,2025-10-13 16:00:00+00:00,75.0,,17.0,0.0
1325,16,2025-10-14,2025-10-14 16:00:00+00:00,66.5,,16.3,0.0
1325,16,2025-10-15,2025-10-15 16:00:00+00:00,65.0,,15.0,0.0
1325,16,2025-10-16,2025-10-16 16:00:00+00:00,62.0,,14.6,0.0
1325,16,2025-10-17,2025-10-17 16:00:00+00:00,100.0,,11.95,0.2
1325,16,2025-10-18,2025-10-18 16:00:00+00:00,75.0,,14.6,0.0
1325,16,2025-10-19,2025-10-19 16:00:00+00:00,71.0,,14.85,0.0
1325,16,2025-10-20,2025-10-20 16:00:00+00:00,68.5,,16.65,0.0
1325,16,2025-10-21,2025-10-21 16:00:00+00:00,80.5,,14.3,0.0
1325,16,2025-10-22,2025-10-22 16:00:00+00:00,65.5,,17.65,0.0
1325,17,2025-10-10,2025-10-10 17:00:00+00:00,80.0,,16.55,0.0
1325,17,2025-10-11,2025-10-11 17:00:00+00:00,65.0,,16.7,0.0
1325,17,2025-10-12,2025-10-12 17:00:00+00:00,72.5,,15.7,0.0
1325,17,2025-10-13,2025-10-13 17:00:00+00:00,80.5,,16.2,0.0
1325,17,2025-10-14,2025-10-14 17:00:00+00:00,72.5,,15.2,0.0
1325,17,2025-10-15,2025-10-15 17:00:00+00:00,67.0,,14.05,0.0
1325,17,2025-10-16,2025-10-16 17:00:00+00:00,67.0,,13.9,0.0
1325,17,2025-10-17,2025-10-17 17:00:00+00:00,100.0,,11.8,0.0
1325,17,2025-10-18,2025-10-18 17:00:00+00:00,83.0,,12.45,0.0
1325,17,2025-10-19,2025-10-19 17:00:00+00:00,77.0,,14.1,0.0
1325,17,2025-10-20,2025-10-20 17:00:00+00:00,68.0,,16.05,0.0
1325,17,2025-10-21,2025-10-21 17:00:00+00:00,79.5,,13.95,0.0
1325,17,2025-10-22,2025-10-22 17:00:00+00:00,64.0,,17.45,0.0
1325,18,2025-10-10,2025-10-10 18:00:00+00:00,86.0,,15.6,0.0
1325,18,2025-10-11,2025-10-11 18:00:00+00:00,68.0,,16.1,0.0
1325,18,2025-10-12,2025-10-12 18:00:00+00:00,73.0,,15.05,0.0
1325,18,2025-10-13,2025-10-13 18:00:00+00:00,84.5,,15.6,0.0
1325,18,2025-10-14,2025-10-14 18:00:00+00:00,75.5,,14.75,0.0
1325,18,2025-10-15,2025-10-15 18:00:00+00:00,67.0,,13.75,0.0
1325,18,2025-10-16,2025-10-16 18:00:00+00:00,67.5,,13.6,0.0
1325,18,2025-10-17,2025-10-17 18:00:00+00:00,100.0,,11.75,0.0
1325,18,2025-10-18,2025-10-18 18:00:00+00:00,86.0,,11.75,0.0
1325,18,2025-10-19,2025-10-19 18:00:00+00:00,81.0,,13.5,0.0
1325,18,2025-10-20,2025-10-20 18:00:00+00:00,63.0,,16.0,0.0
1325,18,2025-10-21,2025-10-21 18:00:00+00:00,81.0,,13.8,0.0
1325,18,2025-10-22,2025-10-22 18:00:00+00:00,63.0,,17.2,0.0
1325,19,2025-10-10,2025-10-10 19:00:00+00:00,92.5,,14.4,0.0
1325,19,2025-10-11,2025-10-11 19:00:00+00:00,70.0,,15.6,0.0
1325,19,2025-10-12,2025-10-12 19:00:00+00:00,73.5,,14.7,0.0
1325,19,2025-10-13,2025-10-13 19:00:00+00:00,86.0,,15.35,0.0
1325,19,2025-10-14,2025-10-14 19:00:00+00:00,76.0,,14.6,0.0
1325,19,2025-10-15,2025-10-15 19:00:00+00:00,73.0,,12.45,0.0
1325,19,2025-10-16,2025-10-16 19:00:00+00:00,66.0,,13.45,0.0
1325,19,2025-10-17,2025-10-17 19:00:00+00:00,100.0,,11.8,0.0
1325,19,2025-10-18,2025-10-18 19:00:00+00:00,93.0,,11.15,0.0
1325,19,2025-10-19,2025-10-19 19:00:00+00:00,84.5,,13.05,0.0
1325,19,2025-10-20,2025-10-20 19:00:00+00:00,67.0,,15.45,0.0
1325,19,2025-10-21,2025-10-21 19:00:00+00:00,78.0,,13.85,0.0
1325,19,2025-10-22,2025-10-22 19:00:00+00:00,62.5,,16.95,0.0
1325,20,2025-10-10,2025-10-10 20:00:00+00:00,100.0,,14.3,0.0
1325,20,2025-10-11,2025-10-11 20:00:00+00:00,73.5,,15.0,0.0
1325,20,2025-10-12,2025-10-12 20:00:00+00:00,70.0,,14.7,0.0
1325,20,2025-10-13,2025-10-13 20:00:00+00:00,85.0,,15.55,0.0
1325,20,2025-10-14,2025-10-14 20:00:00+00:00,77.5,,14.25,0.0
1325,20,2025-10-15,2025-10-15 20:00:00+00:00,69.5,,12.5,0.0
1325,20,2025-10-16,2025-10-16 20:00:00+00:00,65.5,,13.55,0.0
1325,20,2025-10-17,2025-10-17 20:00:00+00:00,100.0,,11.85,0.0
1325,20,2025-10-18,2025-10-18 20:00:00+00:00,98.0,,11.15,0.0
1325,20,2025-10-19,2025-10-19 20:00:00+00:00,86.0,,12.6,0.0
1325,20,2025-10-20,2025-10-20 20:00:00+00:00,78.5,,14.65,0.0
1325,20,2025-10-21,2025-10-21 20:00:00+00:00,78.5,,13.75,0.0
1325,20,2025-10-22,2025-10-22 20:00:00+00:00,63.5,,16.85,0.0
1325,21,2025-10-10,2025-10-10 21:00:00+00:00,100.0,,14.2,0.0
1325,21,2025-10-11,2025-10-11 21:00:00+00:00,75.5,,14.7,0.0
1325,21,2025-10-12,2025-10-12 21:00:00+00:00,70.0,,14.85,0.0
1325,21,2025-10-13,2025-10-13 21:00:00+00:00,85.5,,15.15,0.0
1325,21,2025-10-14,2025-10-14 21:00:00+00:00,79.5,,14.25,0.0
1325,21,2025-10-15,2025-10-15 21:00:00+00:00,72.0,,12.0,0.0
1325,21,2025-10-16,2025-10-16 21:00:00+00:00,66.5,,13.7,0.0
1325,21,2025-10-17,2025-10-17 21:00:00+00:00,100.0,,11.6,0.0
1325,21,2025-10-18,2025-10-18 21:00:00+00:00,96.5,,10.9,0.0
1325,21,2025-10-19,2025-10-19 21:00:00+00:00,89.5,,11.75,0.0
1325,21,2025-10-20,2025-10-20 21:00:00+00:00,82.0,,14.25,0.0
1325,21,2025-10-21,2025-10-21 21:00:00+00:00,79.0,,14.0,0.0
1325,21,2025-10-22,2025-10-22 21:00:00+00:00,64.5,,17.15,0.2
1325,22,2025-10-10,2025-10-10 22:00:00+00:00,100.0,,13.8,0.0
1325,22,2025-10-11,2025-10-11 22:00:00+00:00,77.0,,14.65,0.0
1325,22,2025-10-12,2025-10-12 22:00:00+00:00,70.0,,15.0,0.0
1325,22,2025-10-13,2025-10-13 22:00:00+00:00,87.0,,14.65,0.0
1325,22,2025-10-14,2025-10-14 22:00:00+00:00,80.0,,14.1,0.0
1325,22,2025-10-15,2025-10-15 22:00:00+00:00,74.0,,11.55,0.0
1325,22,2025-10-16,2025-10-16 22:00:00+00:00,72.5,,12.9,0.0
1325,22,2025-10-17,2025-10-17 22:00:00+00:00,100.0,,11.4,0.2
1325,22,2025-10-18,2025-10-18 22:00:00+00:00,100.0,,10.55,0.0
1325,22,2025-10-19,2025-10-19 22:00:00+00:00,90.0,,11.4,0.0
1325,22,2025-10-20,2025-10-20 22:00:00+00:00,80.5,,14.3,0.0
1325,22,2025-10-21,2025-10-21 22:00:00+00:00,65.0,,15.9,0.0
1325,22,2025-10-22,2025-10-22 22:00:00+00:00,67.5,,16.6,0.0
1325,23,2025-10-10,2025-10-10 23:00:00+00:00,92.0,,14.05,0.0
1325,23,2025-10-11,2025-10-11 23:00:00+00:00,73.0,,15.3,0.0
1325,23,2025-10-12,2025-10-12 23:00:00+00:00,71.5,,14.9,0.0
1325,23,2025-10-13,2025-10-13 23:00:00+00:00,98.5,,13.5,0.0
1325,23,2025-10-14,2025-10-14 23:00:00+00:00,80.0,,13.75,0.0
1325,23,2025-10-15,2025-10-15 23:00:00+00:00,76.0,,11.3,0.0
1325,23,2025-10-16,2025-10-16 23:00:00+00:00,73.0,,12.75,0.0
1325,23,2025-10-17,2025-10-17 23:00:00+00:00,100.0,,11.45,0.0
1325,23,2025-10-18,2025-10-18 23:00:00+00:00,100.0,,10.25,0.0
1325,23,2025-10-19,2025-10-19 23:00:00+00:00,87.0,,11.45,0.0
1325,23,2025-10-20,2025-10-20 23:00:00+00:00,77.5,,14.1,0.0
1325,23,2025-10-21,2025-10-21 23:00:00+00:00,62.0,,16.15,0.0
1325,23,2025-10-22,2025-10-22 23:00:00+00:00,65.0,,16.8,0.0
2147,00,2025-10-11,2025-10-11 00:00:00+00:00,88.75,,11.8125,0.0
2147,00,2025-10-12,2025-10-12 00:00:00+00:00,91.5,,11.79,0.0
2147,00,2025-10-13,2025-10-13 00:00:00+00:00,88.5,,13.205,0.0
2147,00,2025-10-14,2025-10-14 00:00:00+00:00,88.75,,13.21,0.0
2147,00,2025-10-15,2025-10-15 00:00:00+00:00,79.0,,14.975,0.0
2147,00,2025-10-16,2025-10-16 00:00:00+00:00,86.25,,9.03750000000003,0.0
2147,00,2025-10-17,2025-10-17 00:00:00+00:00,79.75,,9.89500000000002,0.0
2147,00,2025-10-18,2025-10-18 00:00:00+00:00,76.25,,8.87250000000003,0.0
2147,00,2025-10-19,2025-10-19 00:00:00+00:00,83.5,,7.37000000000003,0.0
2147,00,2025-10-20,2025-10-20 00:00:00+00:00,79.5,,9.41500000000002,0.0
2147,00,2025-10-21,2025-10-21 00:00:00+00:00,93.5,,12.5825,1.0
2147,00,2025-10-22,2025-10-22 00:00:00+00:00,98.0,,10.0675,0.2
2147,00,2025-10-23,2025-10-23 00:00:00+00:00,97.0,,14.1075,0.0
2147,01,2025-10-11,2025-10-11 01:00:00+00:00,89.5,,11.22,0.0
2147,01,2025-10-12,2025-10-12 01:00:00+00:00,93.5,,11.445,0.0
2147,01,2025-10-13,2025-10-13 01:00:00+00:00,89.75,,12.41,0.0
2147,01,2025-10-14,2025-10-14 01:00:00+00:00,89.75,,12.22,0.0
2147,01,2025-10-15,2025-10-15 01:00:00+00:00,80.0,,14.215,0.0
2147,01,2025-10-16,2025-10-16 01:00:00+00:00,88.25,,8.55500000000003,0.0
2147,01,2025-10-17,2025-10-17 01:00:00+00:00,82.75,,9.15250000000003,0.0
2147,01,2025-10-18,2025-10-18 01:00:00+00:00,78.0,,7.99000000000002,0.0
2147,01,2025-10-19,2025-10-19 01:00:00+00:00,80.25,,6.70000000000003,0.0
2147,01,2025-10-20,2025-10-20 01:00:00+00:00,80.75,,9.76500000000002,0.0
2147,01,2025-10-21,2025-10-21 01:00:00+00:00,94.5,,12.395,0.8
