field,hour,date,ts,air_temperature,air_humidity,air_pressure,rainfall
f3-f1,03,2025-10-17,2025-10-17 03:00:00+00:00,11.8,86.0,,0.0
f3-f1,03,2025-10-18,2025-10-18 03:00:00+00:00,11.75,89.0,,0.0
f3-f1,03,2025-10-19,2025-10-19 03:00:00+00:00,9.70000000000004,89.5,,0.0
f3-f1,03,2025-10-20,2025-10-20 03:00:00+00:00,12.05,68.5,,0.0
f3-f1,03,2025-10-21,2025-10-21 03:00:00+00:00,14.8,61.0,,0.0
f3-f1,03,2025-10-22,2025-10-22 03:00:00+00:00,15.95,63.0,,0.0
f3-f1,04,2025-10-11,2025-10-11 04:00:00+00:00,12.95,79.0,,0.0
f3-f1,04,2025-10-12,2025-10-12 04:00:00+00:00,14.0,77.0,,0.0
f3-f1,04,2025-10-13,2025-10-13 04:00:00+00:00,12.15,91.0,,0.0
f3-f1,04,2025-10-14,2025-10-14 04:00:00+00:00,12.6,100.0,,0.0
f3-f1,04,2025-10-15,2025-10-15 04:00:00+00:00,12.2,84.5,,0.0
f3-f1,04,2025-10-16,2025-10-16 04:00:00+00:00,9.90000000000003,81.0,,0.0
f3-f1,04,2025-10-17,2025-10-17 04:00:00+00:00,11.75,87.5,,0.2
f3-f1,04,2025-10-18,2025-10-18 04:00:00+00:00,11.85,88.0,,0.0
f3-f1,04,2025-10-19,2025-10-19 04:00:00+00:00,10.15,86.0,,0.0
f3-f1,04,2025-10-20,2025-10-20 04:00:00+00:00,13.0,61.0,,0.0
f3-f1,04,2025-10-21,2025-10-21 04:00:00+00:00,15.45,54.0,,0.0
f3-f1,04,2025-10-22,2025-10-22 04:00:00+00:00,16.15,61.5,,0.0
f3-f1,05,2025-10-11,2025-10-11 05:00:00+00:00,13.15,77.5,,0.0
f3-f1,05,2025-10-12,2025-10-12 05:00:00+00:00,12.75,80.0,,0.0
f3-f1,05,2025-10-13,2025-10-13 05:00:00+00:00,12.15,100.0,,0.0
f3-f1,05,2025-10-14,2025-10-14 05:00:00+00:00,12.65,93.0,,0.0
f3-f1,05,2025-10-15,2025-10-15 05:00:00+00:00,12.15,83.5,,0.0
f3-f1,05,2025-10-16,2025-10-16 05:00:00+00:00,9.95000000000001,81.5,,0.0
f3-f1,05,2025-10-17,2025-10-17 05:00:00+00:00,11.65,90.0,,0.0
f3-f1,05,2025-10-18,2025-10-18 05:00:00+00:00,12.1,89.0,,0.0
f3-f1,05,2025-10-19,2025-10-19 05:00:00+00:00,9.85000000000002,88.5,,0.0
f3-f1,05,2025-10-20,2025-10-20 05:00:00+00:00,11.65,68.5,,0.0
f3-f1,05,2025-10-21,2025-10-21 05:00:00+00:00,14.8,58.5,,0.0
f3-f1,05,2025-10-22,2025-10-22 05:00:00+00:00,15.2,64.5,,0.0
f3-f1,06,2025-10-11,2025-10-11 06:00:00+00:00,14.75,71.0,,0.0
f3-f1,06,2025-10-12,2025-10-12 06:00:00+00:00,14.0,73.5,,0.0
f3-f1,06,2025-10-13,2025-10-13 06:00:00+00:00,12.55,98.5,,0.0
f3-f1,06,2025-10-14,2025-10-14 06:00:00+00:00,13.5,84.5,,0.0
f3-f1,06,2025-10-15,2025-10-15 06:00:00+00:00,12.9,83.0,,0.0
f3-f1,06,2025-10-16,2025-10-16 06:00:00+00:00,11.8,75.5,,0.0
f3-f1,06,2025-10-17,2025-10-17 06:00:00+00:00,11.45,91.5,,0.2
f3-f1,06,2025-10-18,2025-10-18 06:00:00+00:00,11.9,99.5,,0.0
f3-f1,06,2025-10-19,2025-10-19 06:00:00+00:00,11.15,84.5,,0.0
f3-f1,06,2025-10-20,2025-10-20 06:00:00+00:00,11.7,68.5,,0.0
f3-f1,06,2025-10-21,2025-10-21 06:00:00+00:00,13.95,64.5,,0.0
f3-f1,06,2025-10-22,2025-10-22 06:00:00+00:00,15.85,61.0,,0.0
f3-f1,07,2025-10-10,2025-10-10 07:00:00+00:00,18.25,52.0,,0.0
f3-f1,07,2025-10-11,2025-10-11 07:00:00+00:00,19.1,54.0,,0.0
f3-f1,07,2025-10-12,2025-10-12 07:00:00+00:00,17.25,61.5,,0.0
f3-f1,07,2025-10-13,2025-10-13 07:00:00+00:00,15.65,80.5,,0.0
f3-f1,07,2025-10-14,2025-10-14 07:00:00+00:00,17.05,70.0,,0.0
f3-f1,07,2025-10-15,2025-10-15 07:00:00+00:00,17.15,68.0,,0.0
f3-f1,07,2025-10-16,2025-10-16 07:00:00+00:00,15.65,64.0,,0.0
f3-f1,07,2025-10-17,2025-10-17 07:00:00+00:00,11.55,90.0,,0.0
f3-f1,07,2025-10-18,2025-10-18 07:00:00+00:00,12.55,100.0,,0.0
f3-f1,07,2025-10-19,2025-10-19 07:00:00+00:00,14.2,71.0,,0.0
f3-f1,07,2025-10-20,2025-10-20 07:00:00+00:00,13.3,64.5,,0.0
f3-f1,07,2025-10-21,2025-10-21 07:00:00+00:00,14.35,63.5,,0.0
f3-f1,07,2025-10-22,2025-10-22 07:00:00+00:00,16.45,59.5,,0.0
f3-f1,08,2025-10-10,2025-10-10 08:00:00+00:00,20.0,52.5,,0.0
f3-f1,08,2025-10-11,2025-10-11 08:00:00+00:00,19.8,54.0,,0.0
f3-f1,08,2025-10-12,2025-10-12 08:00:00+00:00,18.6,59.5,,0.0
f3-f1,08,2025-10-13,2025-10-13 08:00:00+00:00,16.7,76.5,,0.0
f3-f1,08,2025-10-14,2025-10-14 08:00:00+00:00,19.05,60.5,,0.0
f3-f1,08,2025-10-15,2025-10-15 08:00:00+00:00,17.85,65.5,,0.0
f3-f1,08,2025-10-16,2025-10-16 08:00:00+00:00,17.25,60.5,,0.0
f3-f1,08,2025-10-17,2025-10-17 08:00:00+00:00,12.3,85.0,,0.0
f3-f1,08,2025-10-18,2025-10-18 08:00:00+00:00,13.45,90.5,,0.0
f3-f1,08,2025-10-19,2025-10-19 08:00:00+00:00,16.9,62.0,,0.0
f3-f1,08,2025-10-20,2025-10-20 08:00:00+00:00,15.1,60.0,,0.0
f3-f1,08,2025-10-21,2025-10-21 08:00:00+00:00,14.0,70.0,,0.0
f3-f1,08,2025-10-22,2025-10-22 08:00:00+00:00,17.5,59.0,,0.0
f3-f1,09,2025-10-10,2025-10-10 09:00:00+00:00,21.3,58.0,,0.0
f3-f1,09,2025-10-11,2025-10-11 09:00:00+00:00,19.6,53.5,,0.0
f3-f1,09,2025-10-12,2025-10-12 09:00:00+00:00,19.3,61.0,,0.0
f3-f1,09,2025-10-13,2025-10-13 09:00:00+00:00,18.05,73.0,,0.0
f3-f1,09,2025-10-14,2025-10-14 09:00:00+00:00,19.7,52.0,,0.0
f3-f1,09,2025-10-15,2025-10-15 09:00:00+00:00,16.0,73.5,,0.0
f3-f1,09,2025-10-16,2025-10-16 09:00:00+00:00,17.9,60.0,,0.0
f3-f1,09,2025-10-17,2025-10-17 09:00:00+00:00,13.05,85.0,,0.0
f3-f1,09,2025-10-18,2025-10-18 09:00:00+00:00,14.9,76.5,,0.0
f3-f1,09,2025-10-19,2025-10-19 09:00:00+00:00,17.6,63.0,,0.0
f3-f1,09,2025-10-20,2025-10-20 09:00:00+00:00,16.85,54.0,,0.0
f3-f1,09,2025-10-21,2025-10-21 09:00:00+00:00,14.7,67.5,,0.0
f3-f1,09,2025-10-22,2025-10-22 09:00:00+00:00,17.75,59.0,,0.0
f3-f1,10,2025-10-10,2025-10-10 10:00:00+00:00,21.9,55.5,,0.0
f3-f1,10,2025-10-11,2025-10-11 10:00:00+00:00,19.65,58.5,,0.0
f3-f1,10,2025-10-12,2025-10-12 10:00:00+00:00,19.85,62.5,,0.0
f3-f1,10,2025-10-13,2025-10-13 10:00:00+00:00,19.45,63.0,,0.0
f3-f1,10,2025-10-14,2025-10-14 10:00:00+00:00,20.65,47.5,,0.0
f3-f1,10,2025-10-15,2025-10-15 10:00:00+00:00,17.35,66.0,,0.0
f3-f1,10,2025-10-16,2025-10-16 10:00:00+00:00,17.35,56.5,,0.0
f3-f1,10,2025-10-17,2025-10-17 10:00:00+00:00,13.2,90.5,,0.6
f3-f1,10,2025-10-18,2025-10-18 10:00:00+00:00,16.7,65.5,,0.0
f3-f1,10,2025-10-19,2025-10-19 10:00:00+00:00,18.5,59.0,,0.0
f3-f1,10,2025-10-20,2025-10-20 10:00:00+00:00,18.3,48.0,,0.0
f3-f1,10,2025-10-21,2025-10-21 10:00:00+00:00,14.85,71.0,,0.0
f3-f1,10,2025-10-22,2025-10-22 10:00:00+00:00,18.25,58.0,,0.0
f3-f1,11,2025-10-10,2025-10-10 11:00:00+00:00,21.95,50.5,,0.0
f3-f1,11,2025-10-11,2025-10-11 11:00:00+00:00,20.1,55.5,,0.0
f3-f1,11,2025-10-12,2025-10-12 11:00:00+00:00,19.65,59.0,,0.0
f3-f1,11,2025-10-13,2025-10-13 11:00:00+00:00,19.6,63.0,,0.0
f3-f1,11,2025-10-14,2025-10-14 11:00:00+00:00,20.6,47.0,,0.0
f3-f1,11,2025-10-15,2025-10-15 11:00:00+00:00,17.15,65.0,,0.0
f3-f1,11,2025-10-16,2025-10-16 11:00:00+00:00,17.65,54.5,,0.0
f3-f1,11,2025-10-17,2025-10-17 11:00:00+00:00,12.9,100.0,,0.6
f3-f1,11,2025-10-18,2025-10-18 11:00:00+00:00,17.35,63.5,,0.0
f3-f1,11,2025-10-19,2025-10-19 11:00:00+00:00,17.95,51.0,,0.0
f3-f1,11,2025-10-20,2025-10-20 11:00:00+00:00,19.35,49.0,,0.0
f3-f1,11,2025-10-21,2025-10-21 11:00:00+00:00,15.6,67.0,,0.0
f3-f1,11,2025-10-22,2025-10-22 11:00:00+00:00,17.3,70.0,,0.6
f3-f1,12,2025-10-10,2025-10-10 12:00:00+00:00,22.9,46.5,,0.0
f3-f1,12,2025-10-11,2025-10-11 12:00:00+00:00,20.1,53.5,,0.0
f3-f1,12,2025-10-12,2025-10-12 12:00:00+00:00,20.3,55.5,,0.0
f3-f1,12,2025-10-13,2025-10-13 12:00:00+00:00,19.0,63.5,,0.0
f3-f1,12,2025-10-14,2025-10-14 12:00:00+00:00,20.35,47.5,,0.0
f3-f1,12,2025-10-15,2025-10-15 12:00:00+00:00,16.95,68.5,,0.0
f3-f1,12,2025-10-16,2025-10-16 12:00:00+00:00,17.6,55.0,,0.0
f3-f1,12,2025-10-17,2025-10-17 12:00:00+00:00,13.0,100.0,,0.2
f3-f1,12,2025-10-18,2025-10-18 12:00:00+00:00,17.1,64.0,,0.0
f3-f1,12,2025-10-19,2025-10-19 12:00:00+00:00,17.75,52.5,,0.0
f3-f1,12,2025-10-20,2025-10-20 12:00:00+00:00,19.45,44.0,,0.0
f3-f1,12,2025-10-21,2025-10-21 12:00:00+00:00,16.0,67.0,,0.2
f3-f1,12,2025-10-22,2025-10-22 12:00:00+00:00,17.3,73.5,,0.0
f3-f1,13,2025-10-10,2025-10-10 13:00:00+00:00,21.5,56.5,,0.0
f3-f1,13,2025-10-11,2025-10-11 13:00:00+00:00,20.2,51.0,,0.0
f3-f1,13,2025-10-12,2025-10-12 13:00:00+00:00,21.45,52.0,,0.0
f3-f1,13,2025-10-13,2025-10-13 13:00:00+00:00,18.95,64.5,,0.0
f3-f1,13,2025-10-14,2025-10-14 13:00:00+00:00,19.05,57.0,,0.0
f3-f1,13,2025-10-15,2025-10-15 13:00:00+00:00,17.9,63.5,,0.0
f3-f1,13,2025-10-16,2025-10-16 13:00:00+00:00,17.95,53.0,,0.0
f3-f1,13,2025-10-17,2025-10-17 13:00:00+00:00,13.05,100.0,,0.0
f3-f1,13,2025-10-18,2025-10-18 13:00:00+00:00,16.95,63.5,,0.0
f3-f1,13,2025-10-19,2025-10-19 13:00:00+00:00,18.45,45.5,,0.0
f3-f1,13,2025-10-20,2025-10-20 13:00:00+00:00,19.5,44.5,,0.0
f3-f1,13,2025-10-21,2025-10-21 13:00:00+00:00,15.2,78.0,,0.0
f3-f1,13,2025-10-22,2025-10-22 13:00:00+00:00,17.9,72.5,,0.0
f3-f1,14,2025-10-10,2025-10-10 14:00:00+00:00,21.75,55.5,,0.0
f3-f1,14,2025-10-11,2025-10-11 14:00:00+00:00,20.3,51.5,,0.0
f3-f1,14,2025-10-12,2025-10-12 14:00:00+00:00,19.9,63.0,,0.0
f3-f1,14,2025-10-13,2025-10-13 14:00:00+00:00,18.5,67.0,,0.0
f3-f1,14,2025-10-14,2025-10-14 14:00:00+00:00,17.45,63.0,,0.0
f3-f1,14,2025-10-15,2025-10-15 14:00:00+00:00,16.6,66.0,,0.0
f3-f1,14,2025-10-16,2025-10-16 14:00:00+00:00,17.6,48.5,,0.0
f3-f1,14,2025-10-17,2025-10-17 14:00:00+00:00,12.6,100.0,,0.2
f3-f1,14,2025-10-18,2025-10-18 14:00:00+00:00,17.15,62.5,,0.0
f3-f1,14,2025-10-19,2025-10-19 14:00:00+00:00,18.6,45.0,,0.0
f3-f1,14,2025-10-20,2025-10-20 14:00:00+00:00,18.55,58.5,,0.0
f3-f1,14,2025-10-21,2025-10-21 14:00:00+00:00,15.3,76.5,,0.0
f3-f1,14,2025-10-22,2025-10-22 14:00:00+00:00,18.4,69.0,,0.0
f3-f1,15,2025-10-10,2025-10-10 15:00:00+00:00,20.55,62.0,,0.0
f3-f1,15,2025-10-11,2025-10-11 15:00:00+00:00,19.65,54.5,,0.0
f3-f1,15,2025-10-12,2025-10-12 15:00:00+00:00,18.8,67.5,,0.0
f3-f1,15,2025-10-13,2025-10-13 15:00:00+00:00,17.65,70.5,,0.0
f3-f1,15,2025-10-14,2025-10-14 15:00:00+00:00,17.1,63.0,,0.0
f3-f1,15,2025-10-15,2025-10-15 15:00:00+00:00,15.8,66.0,,0.0
f3-f1,15,2025-10-16,2025-10-16 15:00:00+00:00,16.6,53.0,,0.0
f3-f1,15,2025-10-17,2025-10-17 15:00:00+00:00,12.25,100.0,,0.0
f3-f1,15,2025-10-18,2025-10-18 15:00:00+00:00,16.1,67.0,,0.0
f3-f1,15,2025-10-19,2025-10-19 15:00:00+00:00,16.15,65.0,,0.0
f3-f1,15,2025-10-20,2025-10-20 15:00:00+00:00,17.7,64.0,,0.0
f3-f1,15,2025-10-21,2025-10-21 15:00:00+00:00,14.95,74.5,,0.0
f3-f1,15,2025-10-22,2025-10-22 15:00:00+00:00,18.05,68.0,,0.0
f3-f1,16,2025-10-10,2025-10-10 16:00:00+00:00,18.7,70.5,,0.0
f3-f1,16,2025-10-11,2025-10-11 16:00:00+00:00,18.1,60.0,,0.0
f3-f1,16,2025-10-12,2025-10-12 16:00:00+00:00,17.1,70.5,,0.0
f3-f1,16,2025-10-13,2025-10-13 16:00:00+00:00,17.0,75.0,,0.0
f3-f1,16,2025-10-14,2025-10-14 16:00:00+00:00,16.3,66.5,,0.0
f3-f1,16,2025-10-15,2025-10-15 16:00:00+00:00,15.0,65.0,,0.0
f3-f1,16,2025-10-16,2025-10-16 16:00:00+00:00,14.6,62.0,,0.0
f3-f1,16,2025-10-17,2025-10-17 16:00:00+00:00,11.95,100.0,,0.2
f3-f1,16,2025-10-18,2025-10-18 16:00:00+00:00,14.6,75.0,,0.0
f3-f1,16,2025-10-19,2025-10-19 16:00:00+00:00,14.85,71.0,,0.0
f3-f1,16,2025-10-20,2025-10-20 16:00:00+00:00,16.65,68.5,,0.0
f3-f1,16,2025-10-21,2025-10-21 16:00:00+00:00,14.3,80.5,,0.0
f3-f1,16,2025-10-22,2025-10-22 16:00:00+00:00,17.65,65.5,,0.0
f3-f1,17,2025-10-10,2025-10-10 17:00:00+00:00,16.55,80.0,,0.0
f3-f1,17,2025-10-11,2025-10-11 17:00:00+00:00,16.7,65.0,,0.0
f3-f1,17,2025-10-12,2025-10-12 17:00:00+00:00,15.7,72.5,,0.0
f3-f1,17,2025-10-13,2025-10-13 17:00:00+00:00,16.2,80.5,,0.0
f3-f1,17,2025-10-14,2025-10-14 17:00:00+00:00,15.2,72.5,,0.0
f3-f1,17,2025-10-15,2025-10-15 17:00:00+00:00,14.05,67.0,,0.0
f3-f1,17,2025-10-16,2025-10-16 17:00:00+00:00,13.9,67.0,,0.0
f3-f1,17,2025-10-17,2025-10-17 17:00:00+00:00,11.8,100.0,,0.0
f3-f1,17,2025-10-18,2025-10-18 17:00:00+00:00,12.45,83.0,,0.0
f3-f1,17,2025-10-19,2025-10-19 17:00:00+00:00,14.1,77.0,,0.0
f3-f1,17,2025-10-20,2025-10-20 17:00:00+00:00,16.05,68.0,,0.0
f3-f1,17,2025-10-21,2025-10-21 17:00:00+00:00,13.95,79.5,,0.0
f3-f1,17,2025-10-22,2025-10-22 17:00:00+00:00,17.45,64.0,,0.0
f3-f1,18,2025-10-10,2025-10-10 18:00:00+00:00,15.6,86.0,,0.0
f3-f1,18,2025-10-11,2025-10-11 18:00:00+00:00,16.1,68.0,,0.0
f3-f1,18,2025-10-12,2025-10-12 18:00:00+00:00,15.05,73.0,,0.0
f3-f1,18,2025-10-13,2025-10-13 18:00:00+00:00,15.6,84.5,,0.0
f3-f1,18,2025-10-14,2025-10-14 18:00:00+00:00,14.75,75.5,,0.0
f3-f1,18,2025-10-15,2025-10-15 18:00:00+00:00,13.75,67.0,,0.0
f3-f1,18,2025-10-16,2025-10-16 18:00:00+00:00,13.6,67.5,,0.0
f3-f1,18,2025-10-17,2025-10-17 18:00:00+00:00,11.75,100.0,,0.0
f3-f1,18,2025-10-18,2025-10-18 18:00:00+00:00,11.75,86.0,,0.0
f3-f1,18,2025-10-19,2025-10-19 18:00:00+00:00,13.5,81.0,,0.0
f3-f1,18,2025-10-20,2025-10-20 18:00:00+00:00,16.0,63.0,,0.0
f3-f1,18,2025-10-21,2025-10-21 18:00:00+00:00,13.8,81.0,,0.0
f3-f1,18,2025-10-22,2025-10-22 18:00:00+00:00,17.2,63.0,,0.0
f3-f1,19,2025-10-10,2025-10-10 19:00:00+00:00,14.4,92.5,,0.0
f3-f1,19,2025-10-11,2025-10-11 19:00:00+00:00,15.6,70.0,,0.0
f3-f1,19,2025-10-12,2025-10-12 19:00:00+00:00,14.7,73.5,,0.0
f3-f1,19,2025-10-13,2025-10-13 19:00:00+00:00,15.35,86.0,,0.0
f3-f1,19,2025-10-14,2025-10-14 19:00:00+00:00,14.6,76.0,,0.0
f3-f1,19,2025-10-15,2025-10-15 19:00:00+00:00,12.45,73.0,,0.0
f3-f1,19,2025-10-16,2025-10-16 19:00:00+00:00,13.45,66.0,,0.0
f3-f1,19,2025-10-17,2025-10-17 19:00:00+00:00,11.8,100.0,,0.0
f3-f1,19,2025-10-18,2025-10-18 19:00:00+00:00,11.15,93.0,,0.0
f3-f1,19,2025-10-19,2025-10-19 19:00:00+00:00,13.05,84.5,,0.0
f3-f1,19,2025-10-20,2025-10-20 19:00:00+00:00,15.45,67.0,,0.0
f3-f1,19,2025-10-21,2025-10-21 19:00:00+00:00,13.85,78.0,,0.0
f3-f1,19,2025-10-22,2025-10-22 19:00:00+00:00,16.95,62.5,,0.0
f3-f1,20,2025-10-10,2025-10-10 20:00:00+00:00,14.3,100.0,,0.0
f3-f1,20,2025-10-11,2025-10-11 20:00:00+00:00,15.0,73.5,,0.0
f3-f1,20,2025-10-12,2025-10-12 20:00:00+00:00,14.7,70.0,,0.0
f3-f1,20,2025-10-13,2025-10-13 20:00:00+00:00,15.55,85.0,,0.0
f3-f1,20,2025-10-14,2025-10-14 20:00:00+00:00,14.25,77.5,,0.0
f3-f1,20,2025-10-15,2025-10-15 20:00:00+00:00,12.5,69.5,,0.0
f3-f1,20,2025-10-16,2025-10-16 20:00:00+00:00,13.55,65.5,,0.0
f3-f1,20,2025-10-17,2025-10-17 20:00:00+00:00,11.85,100.0,,0.0
f3-f1,20,2025-10-18,2025-10-18 20:00:00+00:00,11.15,98.0,,0.0
f3-f1,20,2025-10-19,2025-10-19 20:00:00+00:00,12.6,86.0,,0.0
f3-f1,20,2025-10-20,2025-10-20 20:00:00+00:00,14.65,78.5,,0.0
f3-f1,20,2025-10-21,2025-10-21 20:00:00+00:00,13.75,78.5,,0.0
f3-f1,20,2025-10-22,2025-10-22 20:00:00+00:00,16.85,63.5,,0.0
f3-f1,21,2025-10-10,2025-10-10 21:00:00+00:00,14.2,100.0,,0.0
f3-f1,21,2025-10-11,2025-10-11 21:00:00+00:00,14.7,75.5,,0.0
f3-f1,21,2025-10-12,2025-10-12 21:00:00+00:00,14.85,70.0,,0.0
f3-f1,21,2025-10-13,2025-10-13 21:00:00+00:00,15.15,85.5,,0.0
f3-f1,21,2025-10-14,2025-10-14 21:00:00+00:00,14.25,79.5,,0.0
f3-f1,21,2025-10-15,2025-10-15 21:00:00+00:00,12.0,72.0,,0.0
f3-f1,21,2025-10-16,2025-10-16 21:00:00+00:00,13.7,66.5,,0.0
f3-f1,21,2025-10-17,2025-10-17 21:00:00+00:00,11.6,100.0,,0.0
f3-f1,21,2025-10-18,2025-10-18 21:00:00+00:00,10.9,96.5,,0.0
f3-f1,21,2025-10-19,2025-10-19 21:00:00+00:00,11.75,89.5,,0.0
f3-f1,21,2025-10-20,2025-10-20 21:00:00+00:00,14.25,82.0,,0.0
f3-f1,21,2025-10-21,2025-10-21 21:00:00+00:00,14.0,79.0,,0.0
f3-f1,21,2025-10-22,2025-10-22 21:00:00+00:00,17.15,64.5,,0.2
f3-f1,22,2025-10-10,2025-10-10 22:00:00+00:00,13.8,100.0,,0.0
f3-f1,22,2025-10-11,2025-10-11 22:00:00+00:00,14.65,77.0,,0.0
f3-f1,22,2025-10-12,2025-10-12 22:00:00+00:00,15.0,70.0,,0.0
f3-f1,22,2025-10-13,2025-10-13 22:00:00+00:00,14.65,87.0,,0.0
f3-f1,22,2025-10-14,2025-10-14 22:00:00+00:00,14.1,80.0,,0.0
f3-f1,22,2025-10-15,2025-10-15 22:00:00+00:00,11.55,74.0,,0.0
f3-f1,22,2025-10-16,2025-10-16 22:00:00+00:00,12.9,72.5,,0.0
f3-f1,22,2025-10-17,2025-10-17 22:00:00+00:00,11.4,100.0,,0.2
f3-f1,22,2025-10-18,2025-10-18 22:00:00+00:00,10.55,100.0,,0.0
f3-f1,22,2025-10-19,2025-10-19 22:00:00+00:00,11.4,90.0,,0.0
f3-f1,22,2025-10-20,2025-10-20 22:00:00+00:00,14.3,80.5,,0.0
f3-f1,22,2025-10-21,2025-10-21 22:00:00+00:00,15.9,65.0,,0.0
f3-f1,22,2025-10-22,2025-10-22 22:00:00+00:00,16.6,67.5,,0.0
f3-f1,23,2025-10-10,2025-10-10 23:00:00+00:00,14.05,92.0,,0.0
f3-f1,23,2025-10-11,2025-10-11 23:00:00+00:00,15.3,73.0,,0.0
f3-f1,23,2025-10-12,2025-10-12 23:00:00+00:00,14.9,71.5,,0.0
f3-f1,23,2025-10-13,2025-10-13 23:00:00+00:00,13.5,98.5,,0.0
f3-f1,23,2025-10-14,2025-10-14 23:00:00+00:00,13.75,80.0,,0.0
f3-f1,23,2025-10-15,2025-10-15 23:00:00+00:00,11.3,76.0,,0.0
f3-f1,23,2025-10-16,2025-10-16 23:00:00+00:00,12.75,73.0,,0.0
f3-f1,23,2025-10-17,2025-10-17 23:00:00+00:00,11.45,100.0,,0.0
f3-f1,23,2025-10-18,2025-10-18 23:00:00+00:00,10.25,100.0,,0.0
f3-f1,23,2025-10-19,2025-10-19 23:00:00+00:00,11.45,87.0,,0.0
f3-f1,23,2025-10-20,2025-10-20 23:00:00+00:00,14.1,77.5,,0.0
f3-f1,23,2025-10-21,2025-10-21 23:00:00+00:00,16.15,62.0,,0.0
f3-f1,23,2025-10-22,2025-10-22 23:00:00+00:00,16.8,65.0,,0.0
f7-f2,00,2025-10-11,2025-10-11 00:00:00+00:00,11.825,94.75,1026.825,0.0
f7-f2,00,2025-10-12,2025-10-12 00:00:00+00:00,11.225,98.5,1026.275,0.0
f7-f2,00,2025-10-13,2025-10-13 00:00:00+00:00,11.525,98.0,1021.3,0.0
f7-f2,00,2025-10-14,2025-10-14 00:00:00+00:00,11.225,98.0,1020.875,0.0
f7-f2,00,2025-10-15,2025-10-15 00:00:00+00:00,9.97500000000002,96.5,1020.2,0.0
f7-f2,00,2025-10-16,2025-10-16 00:00:00+00:00,8.15000000000002,91.0,1020.35,0.0
f7-f2,00,2025-10-17,2025-10-17 00:00:00+00:00,7.75000000000002,90.0,1018.975,0.0
f7-f2,00,2025-10-18,2025-10-18 00:00:00+00:00,8.35000000000002,78.5,1019.975,0.0
f7-f2,00,2025-10-19,2025-10-19 00:00:00+00:00,6.37500000000002,88.5,1022.875,0.0
f7-f2,00,2025-10-20,2025-10-20 00:00:00+00:00,8.30000000000001,90.75,1016.325,0.0
f7-f2,00,2025-10-21,2025-10-21 00:00:00+00:00,13.65,95.0,1007.6,1.79999999999999
f7-f2,00,2025-10-22,2025-10-22 00:00:00+00:00,11.55,98.25,1007.125,0.0
f7-f2,00,2025-10-23,2025-10-23 00:00:00+00:00,14.075,98.0,1006.775,0.0
f7-f2,01,2025-10-11,2025-10-11 01:00:00+00:00,11.05,96.0,1026.825,0.0
f7-f2,01,2025-10-12,2025-10-12 01:00:00+00:00,11.45,99.0,1026.1,0.0
f7-f2,01,2025-10-13,2025-10-13 01:00:00+00:00,10.8,98.25,1021.025,0.0
f7-f2,01,2025-10-14,2025-10-14 01:00:00+00:00,10.425,97.75,1020.625,0.0
f7-f2,01,2025-10-15,2025-10-15 01:00:00+00:00,9.75000000000002,98.0,1020.07499999999,0.0
f7-f2,01,2025-10-16,2025-10-16 01:00:00+00:00,7.975,90.5,1020.05,0.0
f7-f2,01,2025-10-17,2025-10-17 01:00:00+00:00,7.60000000000002,89.0,1018.575,0.0
f7-f2,01,2025-10-18,2025-10-18 01:00:00+00:00,7.90000000000002,80.75,1019.875,0.0
f7-f2,01,2025-10-19,2025-10-19 01:00:00+00:00,6.12500000000001,92.5,1022.65,0.0
f7-f2,01,2025-10-20,2025-10-20 01:00:00+00:00,9.32500000000003,89.0,1015.5,0.0
f7-f2,01,2025-10-21,2025-10-21 01:00:00+00:00,13.425,96.75,1007.19999999999,1.6
f7-f2,01,2025-10-22,2025-10-22 01:00:00+00:00,12.2,97.0,1006.95,0.0
f7-f2,02,2025-10-11,2025-10-11 02:00:00+00:00,10.475,97.25,1026.825,0.0
f7-f2,02,2025-10-12,2025-10-12 02:00:00+00:00,11.525,99.0,1025.925,0.0
f7-f2,02,2025-10-13,2025-10-13 02:00:00+00:00,10.4,98.5,1020.75,0.0
f7-f2,02,2025-10-14,2025-10-14 02:00:00+00:00,9.80000000000002,99.0,1020.34999999999,0.0
f7-f2,02,2025-10-15,2025-10-15 02:00:00+00:00,9.05000000000001,97.5,1020.05,0.0
f7-f2,02,2025-10-16,2025-10-16 02:00:00+00:00,7.50000000000001,90.75,1019.625,0.0
f7-f2,02,2025-10-17,2025-10-17 02:00:00+00:00,7.40000000000003,89.75,1018.175,0.0
f7-f2,02,2025-10-18,2025-10-18 02:00:00+00:00,7.57500000000001,81.75,1019.975,0.0
f7-f2,02,2025-10-19,2025-10-19 02:00:00+00:00,6.07500000000001,90.25,1022.425,0.0
f7-f2,02,2025-10-20,2025-10-20 02:00:00+00:00,9.975,88.25,1014.575,0.0
f7-f2,02,2025-10-21,2025-10-21 02:00:00+00:00,13.4,97.25,1006.47499999999,0.8
f7-f2,02,2025-10-22,2025-10-22 02:00:00+00:00,11.725,97.75,1006.475,0.0
f7-f2,03,2025-10-11,2025-10-11 03:00:00+00:00,10.125,97.5,1027.07499999999,0.0
f7-f2,03,2025-10-12,2025-10-12 03:00:00+00:00,11.825,99.75,1025.8,0.0
f7-f2,03,2025-10-13,2025-10-13 03:00:00+00:00,10.7,96.5,1020.6,0.0
f7-f2,03,2025-10-14,2025-10-14 03:00:00+00:00,9.75000000000002,99.0,1020.35,0.0
